yyyymmdd,team,oppt,is_home
20150826,DET,LAA,1
20150827,DET,LAA,1
20150828,DET,TOR,0
20150829,DET,TOR,0
20150830,DET,TOR,0
20150831,DET,,
20150901,DET,KC,0
20150902,DET,KC,0
20150903,DET,KC,0
20150904,DET,CLE,1
20150905,DET,CLE,1
20150906,DET,CLE,1
20150907,DET,TB,1
20150908,DET,TB,1
20150909,DET,TB,1
20150910,DET,CLE,0
20150911,DET,CLE,0
20150912,DET,CLE,0
20150913,DET,CLE,0
20150914,DET,MIN,0
20150915,DET,MIN,0
20150916,DET,MIN,0
20150917,DET,,
20150918,DET,KC,1
20150919,DET,KC,1
20150920,DET,KC,1
20150921,DET,CWS,1
20150922,DET,CWS,1
20150923,DET,CWS,1
20150924,DET,,
20150925,DET,MIN,1
20150926,DET,MIN,1
20150927,DET,MIN,1
20150928,DET,TEX,0
20150929,DET,TEX,0
20150930,DET,TEX,0
20151001,DET,,
20151002,DET,CWS,0
20151003,DET,CWS,0
20151004,DET,CWS,0
20150405,HOU,,
20150406,HOU,CLE,1
20150407,HOU,,
20150408,HOU,CLE,1
20150409,HOU,CLE,1
20150410,HOU,TEX,0
20150411,HOU,TEX,0
20150412,HOU,TEX,0
20150413,HOU,OAK,1
20150414,HOU,OAK,1
20150415,HOU,OAK,1
20150416,HOU,,
20150417,HOU,LAA,1
20150418,HOU,LAA,1
20150419,HOU,LAA,1
20150420,HOU,SEA,0
20150421,HOU,SEA,0
20150422,HOU,SEA,0
20150423,HOU,,
20150424,HOU,OAK,0
20150425,HOU,OAK,0
20150426,HOU,OAK,0
20150427,HOU,SD,0
20150428,HOU,SD,0
20150429,HOU,SD,0
20150430,HOU,SEA,1
20150501,HOU,SEA,1
20150502,HOU,SEA,1
20150503,HOU,SEA,1
20150504,HOU,TEX,1
20150505,HOU,TEX,1
20150506,HOU,TEX,1
20150507,HOU,LAA,0
20150508,HOU,LAA,0
20150509,HOU,LAA,0
20150510,HOU,LAA,0
20150511,HOU,,
20150512,HOU,SF,1
20150513,HOU,SF,1
20150514,HOU,TOR,1
20150515,HOU,TOR,1
20150516,HOU,TOR,1
20150517,HOU,TOR,1
20150518,HOU,OAK,1
20150519,HOU,OAK,1
20150520,HOU,OAK,1
20150521,HOU,DET,0
20150522,HOU,DET,0
20150523,HOU,DET,0
20150524,HOU,DET,0
20150525,HOU,BAL,0
20150526,HOU,BAL,0
20150527,HOU,BAL,0
20150528,HOU,,
20150529,HOU,CWS,1
20150530,HOU,CWS,1
20150531,HOU,CWS,1
20150601,HOU,BAL,1
20150602,HOU,BAL,1
20150603,HOU,BAL,1
20150604,HOU,BAL,1
20150605,HOU,TOR,0
20150606,HOU,TOR,0
20150607,HOU,TOR,0
20150608,HOU,CWS,0
20150609,HOU,CWS,0
20150610,HOU,CWS,0
20150611,HOU,,
20150612,HOU,SEA,1
20150613,HOU,SEA,1
20150614,HOU,SEA,1
20150615,HOU,COL,1
20150616,HOU,COL,1
20150617,HOU,COL,0
20150618,HOU,COL,0
20150619,HOU,SEA,0
20150620,HOU,SEA,0
20150621,HOU,SEA,0
20150622,HOU,LAA,0
20150623,HOU,LAA,0
20150624,HOU,LAA,0
20150625,HOU,NYY,1
20150626,HOU,NYY,1
20150627,HOU,NYY,1
20150628,HOU,NYY,1
20150629,HOU,KC,1
20150630,HOU,KC,1
20150701,HOU,KC,1
20150702,HOU,,
20150703,HOU,BOS,0
20150704,HOU,BOS,0
20150705,HOU,BOS,0
20150706,HOU,CLE,0
20150707,HOU,CLE,0
20150708,HOU,CLE,0
20150709,HOU,CLE,0
20150710,HOU,TB,0
20150711,HOU,TB,0
20150712,HOU,TB,0
20150713,HOU,,
20150714,HOU,,
20150715,HOU,,
20150716,HOU,,
20150717,HOU,TEX,1
20150718,HOU,TEX,1
20150719,HOU,TEX,1
20150720,HOU,,
20150721,HOU,BOS,1
20150722,HOU,BOS,1
20150723,HOU,BOS,1
20150724,HOU,KC,0
20150725,HOU,KC,0
20150726,HOU,KC,0
20150727,HOU,,
20150728,HOU,LAA,1
20150729,HOU,LAA,1
20150730,HOU,LAA,1
20150731,HOU,ARI,1
20150801,HOU,ARI,1
20150802,HOU,ARI,1
20150803,HOU,TEX,0
20150804,HOU,TEX,0
20150805,HOU,TEX,0
20150806,HOU,OAK,0
20150807,HOU,OAK,0
20150808,HOU,OAK,0
20150809,HOU,OAK,0
20150810,HOU,,
20150811,HOU,SF,0
20150812,HOU,SF,0
20150813,HOU,,
20150814,HOU,DET,1
20150815,HOU,DET,1
20150816,HOU,DET,1
20150817,HOU,TB,1
20150818,HOU,TB,1
20150819,HOU,TB,1
20150820,HOU,TB,1
20150821,HOU,LAD,1
20150822,HOU,LAD,1
20150823,HOU,LAD,1
20150824,HOU,NYY,0
20150825,HOU,NYY,0
20150826,HOU,NYY,0
20150827,HOU,,
20150828,HOU,MIN,0
20150829,HOU,MIN,0
20150830,HOU,MIN,0
20150831,HOU,SEA,1
20150901,HOU,SEA,1
20150902,HOU,SEA,1
20150903,HOU,,
20150904,HOU,MIN,1
20150905,HOU,MIN,1
20150906,HOU,MIN,1
20150907,HOU,OAK,0
20150908,HOU,OAK,0
20150909,HOU,OAK,0
20150910,HOU,,
20150911,HOU,LAA,0
20150912,HOU,LAA,0
20150913,HOU,LAA,0
20150914,HOU,TEX,0
20150915,HOU,TEX,0
20150916,HOU,TEX,0
20150917,HOU,TEX,0
20150918,HOU,OAK,1
20150919,HOU,OAK,1
20150920,HOU,OAK,1
20150921,HOU,LAA,1
20150922,HOU,LAA,1
20150923,HOU,LAA,1
20150924,HOU,,
20150925,HOU,TEX,1
20150926,HOU,TEX,1
20150927,HOU,TEX,1
20150928,HOU,SEA,0
20150929,HOU,SEA,0
20150930,HOU,SEA,0
20151001,HOU,,
20151002,HOU,ARI,0
20151003,HOU,ARI,0
20151004,HOU,ARI,0
20150405,KC,,
20150406,KC,CWS,1
20150407,KC,,
20150408,KC,CWS,1
20150409,KC,CWS,1
20150410,KC,LAA,0
20150411,KC,LAA,0
20150412,KC,LAA,0
20150413,KC,MIN,0
20150414,KC,,
20150415,KC,MIN,0
20150416,KC,MIN,0
20150417,KC,OAK,1
20150418,KC,OAK,1
20150419,KC,OAK,1
20150420,KC,MIN,1
20150421,KC,MIN,1
20150422,KC,MIN,1
20150423,KC,CWS,0
20150424,KC,CWS,0
20150425,KC,CWS,0
20150426,KC,CWS,0
20150427,KC,CLE,0
20150428,KC,CLE,0
20150429,KC,CLE,0
20150430,KC,DET,1
20150501,KC,DET,1
20150502,KC,DET,1
20150503,KC,DET,1
20150504,KC,,
20150505,KC,CLE,1
20150506,KC,CLE,1
20150507,KC,CLE,1
20150508,KC,DET,0
20150509,KC,DET,0
20150510,KC,DET,0
20150511,KC,TEX,0
20150512,KC,TEX,0
20150513,KC,TEX,0
20150514,KC,TEX,0
20150515,KC,NYY,1
20150516,KC,NYY,1
20150517,KC,NYY,1
20150518,KC,,
20150519,KC,CIN,1
20150520,KC,CIN,1
20150521,KC,,
20150522,KC,STL,1
20150523,KC,STL,1
20150524,KC,STL,1
20150525,KC,NYY,0
20150526,KC,NYY,0
20150527,KC,NYY,0
20150528,KC,,
20150529,KC,CHC,0
20150530,KC,CHC,0
20150531,KC,CHC,0
20150601,KC,,
20150602,KC,CLE,1
20150603,KC,CLE,1
20150604,KC,CLE,1
20150605,KC,TEX,1
20150606,KC,TEX,1
20150607,KC,TEX,1
20150608,KC,MIN,0
20150609,KC,MIN,0
20150610,KC,MIN,0
20150611,KC,,
20150612,KC,STL,0
20150613,KC,STL,0
20150614,KC,STL,0
20150615,KC,MIL,0
20150616,KC,MIL,0
20150617,KC,MIL,1
20150618,KC,MIL,1
20150619,KC,BOS,1
20150620,KC,BOS,1
20150621,KC,BOS,1
20150622,KC,SEA,0
20150623,KC,SEA,0
20150624,KC,SEA,0
20150625,KC,,
20150626,KC,OAK,0
20150627,KC,OAK,0
20150628,KC,OAK,0
20150629,KC,HOU,0
20150630,KC,HOU,0
20150701,KC,HOU,0
20150702,KC,MIN,1
20150703,KC,MIN,1
20150704,KC,MIN,1
20150705,KC,MIN,1
20150706,KC,TB,1
20150707,KC,TB,1
20150708,KC,TB,1
20150709,KC,TB,1
20150710,KC,TOR,1
20150711,KC,TOR,1
20150712,KC,TOR,1
20150713,KC,,
20150714,KC,,
20150715,KC,,
20150716,KC,,
20150717,KC,CWS,0
20150718,KC,CWS,0
20150719,KC,CWS,0
20150720,KC,PIT,1
20150721,KC,PIT,1
20150722,KC,PIT,1
20150723,KC,,
20150724,KC,HOU,1
20150725,KC,HOU,1
20150726,KC,HOU,1
20150727,KC,CLE,0
20150728,KC,CLE,0
20150729,KC,CLE,0
20150730,KC,TOR,0
20150731,KC,TOR,0
20150801,KC,TOR,0
20150802,KC,TOR,0
20150803,KC,,
20150804,KC,DET,0
20150805,KC,DET,0
20150806,KC,DET,0
20150807,KC,CWS,1
20150808,KC,CWS,1
20150809,KC,CWS,1
20150810,KC,DET,1
20150811,KC,DET,1
20150812,KC,DET,1
20150813,KC,LAA,1
20150814,KC,LAA,1
20150815,KC,LAA,1
20150816,KC,LAA,1
20150817,KC,,
20150818,KC,CIN,0
20150819,KC,CIN,0
20150820,KC,BOS,0
20150821,KC,BOS,0
20150822,KC,BOS,0
20150823,KC,BOS,0
20150824,KC,BAL,1
20150825,KC,BAL,1
20150826,KC,BAL,1
20150827,KC,BAL,1
20150828,KC,TB,0
20150829,KC,TB,0
20150830,KC,TB,0
20150831,KC,,
20150901,KC,DET,1
20150902,KC,DET,1
20150903,KC,DET,1
20150904,KC,CWS,1
20150905,KC,CWS,1
20150906,KC,CWS,1
20150907,KC,MIN,1
20150908,KC,MIN,1
20150909,KC,MIN,1
20150910,KC,,
20150911,KC,BAL,0
20150912,KC,BAL,0
20150913,KC,BAL,0
20150914,KC,CLE,0
20150915,KC,CLE,0
20150916,KC,CLE,0
20150917,KC,CLE,0
20150918,KC,DET,0
20150919,KC,DET,0
20150920,KC,DET,0
20150921,KC,,
20150922,KC,SEA,1
20150923,KC,SEA,1
20150924,KC,SEA,1
20150925,KC,CLE,1
20150926,KC,CLE,1
20150927,KC,CLE,1
20150928,KC,,
20150929,KC,CWS,0
20150930,KC,CWS,0
20151001,KC,CWS,0
20151002,KC,MIN,0
20151003,KC,MIN,0
20151004,KC,MIN,0
20150405,MIN,,
20150406,MIN,DET,0
20150407,MIN,,
20150408,MIN,DET,0
20150409,MIN,DET,0
20150410,MIN,CWS,0
20150411,MIN,CWS,0
20150412,MIN,CWS,0
20150413,MIN,KC,1
20150414,MIN,,
20150415,MIN,KC,1
20150416,MIN,KC,1
20150417,MIN,CLE,1
20150418,MIN,CLE,1
20150419,MIN,CLE,1
20150420,MIN,KC,0
20150421,MIN,KC,0
20150422,MIN,KC,0
20150423,MIN,,
20150424,MIN,SEA,0
20150425,MIN,SEA,0
20150426,MIN,SEA,0
20150427,MIN,DET,1
20150428,MIN,DET,1
20150429,MIN,DET,1
20150430,MIN,CWS,1
20150501,MIN,CWS,1
20150502,MIN,CWS,1
20150503,MIN,CWS,1
20150504,MIN,OAK,1
20150505,MIN,OAK,1
20150506,MIN,OAK,1
20150507,MIN,OAK,1
20150508,MIN,CLE,0
20150509,MIN,CLE,0
20150510,MIN,CLE,0
20150511,MIN,,
20150512,MIN,DET,0
20150513,MIN,DET,0
20150514,MIN,DET,0
20150515,MIN,TB,1
20150516,MIN,TB,1
20150517,MIN,TB,1
20150518,MIN,,
20150519,MIN,PIT,0
20150520,MIN,PIT,0
20150521,MIN,,
20150522,MIN,CWS,0
20150523,MIN,CWS,0
20150524,MIN,CWS,0
20150525,MIN,BOS,1
20150526,MIN,BOS,1
20150527,MIN,BOS,1
20150528,MIN,,
20150529,MIN,TOR,1
20150530,MIN,TOR,1
20150531,MIN,TOR,1
20150601,MIN,BOS,0
20150602,MIN,BOS,0
20150603,MIN,BOS,0
20150604,MIN,BOS,0
20150605,MIN,MIL,1
20150606,MIN,MIL,1
20150607,MIN,MIL,1
20150608,MIN,KC,1
20150609,MIN,KC,1
20150610,MIN,KC,1
20150611,MIN,,
20150612,MIN,TEX,0
20150613,MIN,TEX,0
20150614,MIN,TEX,0
20150615,MIN,STL,0
20150616,MIN,STL,0
20150617,MIN,STL,1
20150618,MIN,STL,1
20150619,MIN,CHC,1
20150620,MIN,CHC,1
20150621,MIN,CHC,1
20150622,MIN,CWS,1
20150623,MIN,CWS,1
20150624,MIN,CWS,1
20150625,MIN,,
20150626,MIN,MIL,0
20150627,MIN,MIL,0
20150628,MIN,MIL,0
20150629,MIN,CIN,0
20150630,MIN,CIN,0
20150701,MIN,CIN,0
20150702,MIN,KC,0
20150703,MIN,KC,0
20150704,MIN,KC,0
20150705,MIN,KC,0
20150706,MIN,BAL,1
20150707,MIN,BAL,1
20150708,MIN,BAL,1
20150709,MIN,DET,1
20150710,MIN,DET,1
20150711,MIN,DET,1
20150712,MIN,DET,1
20150713,MIN,,
20150714,MIN,,
20150715,MIN,,
20150716,MIN,,
20150717,MIN,OAK,0
20150718,MIN,OAK,0
20150719,MIN,OAK,0
20150720,MIN,,
20150721,MIN,LAA,0
20150722,MIN,LAA,0
20150723,MIN,LAA,0
20150724,MIN,NYY,1
20150725,MIN,NYY,1
20150726,MIN,NYY,1
20150727,MIN,,
20150728,MIN,PIT,1
20150729,MIN,PIT,1
20150730,MIN,SEA,1
20150731,MIN,SEA,1
20150801,MIN,SEA,1
20150802,MIN,SEA,1
20150803,MIN,TOR,0
20150804,MIN,TOR,0
20150805,MIN,TOR,0
20150806,MIN,TOR,0
20150807,MIN,CLE,0
20150808,MIN,CLE,0
20150809,MIN,CLE,0
20150810,MIN,,
20150811,MIN,TEX,1
20150812,MIN,TEX,1
20150813,MIN,TEX,1
20150814,MIN,CLE,1
20150815,MIN,CLE,1
20150816,MIN,CLE,1
20150817,MIN,NYY,0
20150818,MIN,NYY,0
20150819,MIN,NYY,0
20150820,MIN,BAL,0
20150821,MIN,BAL,0
20150822,MIN,BAL,0
20150823,MIN,BAL,0
20150824,MIN,,
20150825,MIN,TB,0
20150826,MIN,TB,0
20150827,MIN,TB,0
20150828,MIN,HOU,1
20150829,MIN,HOU,1
20150830,MIN,HOU,1
20150831,MIN,,
20150901,MIN,CWS,1
20150902,MIN,CWS,1
20150903,MIN,CWS,1
20150904,MIN,HOU,0
20150905,MIN,HOU,0
20150906,MIN,HOU,0
20150907,MIN,KC,0
20150908,MIN,KC,0
20150909,MIN,KC,0
20150910,MIN,,
20150911,MIN,CWS,0
20150912,MIN,CWS,0
20150913,MIN,CWS,0
20150914,MIN,DET,1
20150915,MIN,DET,1
20150916,MIN,DET,1
20150917,MIN,LAA,1
20150918,MIN,LAA,1
20150919,MIN,LAA,1
20150920,MIN,LAA,1
20150921,MIN,,
20150922,MIN,CLE,1
20150923,MIN,CLE,1
20150924,MIN,CLE,1
20150925,MIN,DET,0
20150926,MIN,DET,0
20150927,MIN,DET,0
20150928,MIN,CLE,0
20150929,MIN,CLE,0
20150930,MIN,CLE,0
20151001,MIN,CLE,0
20151002,MIN,KC,1
20151003,MIN,KC,1
20151004,MIN,KC,1
20150405,NYY,,
20150406,NYY,TOR,1
20150407,NYY,,
20150408,NYY,TOR,1
20150409,NYY,TOR,1
20150410,NYY,BOS,1
20150411,NYY,BOS,1
20150412,NYY,BOS,1
20150413,NYY,BAL,0
20150414,NYY,BAL,0
20150415,NYY,BAL,0
20150416,NYY,,
20150417,NYY,TB,0
20150418,NYY,TB,0
20150419,NYY,TB,0
20150420,NYY,DET,0
20150421,NYY,DET,0
20150422,NYY,DET,0
20150423,NYY,DET,0
20150424,NYY,NYM,1
20150425,NYY,NYM,1
20150426,NYY,NYM,1
20150427,NYY,TB,1
20150428,NYY,TB,1
20150429,NYY,TB,1
20150430,NYY,,
20150501,NYY,BOS,0
20150502,NYY,BOS,0
20150503,NYY,BOS,0
20150504,NYY,TOR,0
20150505,NYY,TOR,0
20150506,NYY,TOR,0
20150507,NYY,BAL,1
20150508,NYY,BAL,1
20150509,NYY,BAL,1
20150510,NYY,BAL,1
20150511,NYY,TB,0
20150512,NYY,TB,0
20150513,NYY,TB,0
20150514,NYY,TB,0
20150515,NYY,KC,0
20150516,NYY,KC,0
20150517,NYY,KC,0
20150518,NYY,,
20150519,NYY,WSH,0
20150520,NYY,WSH,0
20150521,NYY,,
20150522,NYY,TEX,1
20150523,NYY,TEX,1
20150524,NYY,TEX,1
20150525,NYY,KC,1
20150526,NYY,KC,1
20150527,NYY,KC,1
20150528,NYY,OAK,0
20150529,NYY,OAK,0
20150530,NYY,OAK,0
20150531,NYY,OAK,0
20150601,NYY,SEA,0
20150602,NYY,SEA,0
20150603,NYY,SEA,0
20150604,NYY,,
20150605,NYY,LAA,1
20150606,NYY,LAA,1
20150607,NYY,LAA,1
20150608,NYY,,
20150609,NYY,WSH,1
20150610,NYY,WSH,1
20150611,NYY,,
20150612,NYY,BAL,0
20150613,NYY,BAL,0
20150614,NYY,BAL,0
20150615,NYY,MIA,0
20150616,NYY,MIA,0
20150617,NYY,MIA,1
20150618,NYY,MIA,1
20150619,NYY,DET,1
20150620,NYY,DET,1
20150621,NYY,DET,1
20150622,NYY,PHI,1
20150623,NYY,PHI,1
20150624,NYY,PHI,1
20150625,NYY,HOU,0
20150626,NYY,HOU,0
20150627,NYY,HOU,0
20150628,NYY,HOU,0
20150629,NYY,LAA,0
20150630,NYY,LAA,0
20150701,NYY,LAA,0
20150702,NYY,,
20150703,NYY,TB,1
20150704,NYY,TB,1
20150705,NYY,TB,1
20150706,NYY,,
20150707,NYY,OAK,1
20150708,NYY,OAK,1
20150709,NYY,OAK,1
20150710,NYY,BOS,0
20150711,NYY,BOS,0
20150712,NYY,BOS,0
20150713,NYY,,
20150714,NYY,,
20150715,NYY,,
20150716,NYY,,
20150717,NYY,SEA,1
20150718,NYY,SEA,1
20150719,NYY,SEA,1
20150720,NYY,,
20150721,NYY,BAL,1
20150722,NYY,BAL,1
20150723,NYY,BAL,1
20150724,NYY,MIN,0
20150725,NYY,MIN,0
20150726,NYY,MIN,0
20150727,NYY,TEX,0
20150728,NYY,TEX,0
20150729,NYY,TEX,0
20150730,NYY,TEX,0
20150731,NYY,CWS,0
20150801,NYY,CWS,0
20150802,NYY,CWS,0
20150803,NYY,,
20150804,NYY,BOS,1
20150805,NYY,BOS,1
20150806,NYY,BOS,1
